,pm25,pm10,temp,rh,co,Date
225,91.81069122,201.4206604,27.571453,57.4916424,0.344636375,20-11-2020 04:00
226,72.95705208,162.0846387,27.4363499,54.83436696,0.291281961,20-11-2020 05:00
227,65.39948679,143.0527071,26.874321,57.76034032,0.291562125,20-11-2020 06:00
228,62.97681271,154.7025249,27.30775283,58.0269288,0.316715844,20-11-2020 07:00
229,46.75988811,113.3044126,30.26830404,49.47853506,0.259161437,20-11-2020 08:00
230,50.31605094,132.158023,33.76408915,44.19814632,0.302108302,20-11-2020 09:00
231,62.50013091,166.7903725,37.23335592,38.62251237,0.333464016,20-11-2020 10:00
232,74.14763256,198.6702585,38.1188468,38.35004737,0.330985008,20-11-2020 11:00
233,84.85744939,222.7347403,38.11516631,38.92548878,0.298929262,20-11-2020 12:00
234,76.83628727,199.9386981,41.00141153,35.28006374,0.337273456,20-11-2020 13:00
235,67.44832962,190.4987998,40.59832334,35.5918686,0.348313582,20-11-2020 14:00
236,65.99597195,194.1669726,39.78126238,35.73824164,0.305725608,20-11-2020 15:00
237,59.24751227,169.3141793,34.77440169,43.25434676,0.276581349,20-11-2020 16:00
238,77.81199716,221.9457505,31.96561469,48.46082579,0.258509598,20-11-2020 17:00
239,84.26463244,219.7176034,30.61306082,50.46811052,0.29499404,20-11-2020 18:00
240,107.2830145,265.8691298,29.95768242,55.75584523,0.353642141,20-11-2020 19:00
241,117.638304,274.7402578,29.37598121,57.58733918,0.357969202,20-11-2020 20:00
242,108.2895642,250.4288026,28.58594822,59.14706511,0.349056586,20-11-2020 21:00
243,131.3636348,304.686605,28.25775412,59.48754654,0.375094453,20-11-2020 22:00
244,149.900795,348.4228133,27.86360747,62.05709407,0.388128194,20-11-2020 23:00
245,141.7042312,311.6276926,27.212154,63.82560282,0.381030102,21-11-2020 00:00
246,114.6618119,244.9719218,26.87284714,62.62621684,0.357415183,21-11-2020 01:00
247,111.6617143,231.7595148,26.19387277,62.94646698,0.3548485,21-11-2020 02:00
248,112.2477949,236.6456685,26.18724088,62.81289442,0.356203562,21-11-2020 03:00
249,99.69924002,209.3169778,25.84931782,62.96789863,0.348069519,21-11-2020 04:00
250,86.62706823,180.4331812,25.50149266,61.89055487,0.33299554,21-11-2020 05:00
251,73.22423151,163.2829717,25.5012358,65.0134475,0.34989016,21-11-2020 06:00
252,96.34615376,235.3484963,25.81804984,66.61850478,0.371873116,21-11-2020 07:00
253,123.1213639,299.8339843,29.31685759,54.96245482,0.377608164,21-11-2020 08:00
254,83.58887927,217.3458978,34.51307243,41.43918668,0.360716484,21-11-2020 09:00
255,88.51231535,227.6962694,38.24194716,35.8798563,0.352958898,21-11-2020 10:00
256,92.83387507,226.1691552,39.90137225,34.69193915,0.334415476,21-11-2020 11:00
257,94.9719976,217.4369656,40.67548218,35.20397677,0.357862023,21-11-2020 12:00
258,91.61663366,227.8150761,40.90893049,35.284462,0.344899873,21-11-2020 13:00
259,74.3347507,202.7604732,40.76878974,35.24010414,0.325400573,21-11-2020 14:00
260,56.22095073,161.8933174,39.63336786,35.76791325,0.303816828,21-11-2020 15:00
261,56.20388845,159.620174,36.717672,39.51291866,0.325348575,21-11-2020 16:00
262,54.10279584,151.635375,32.60021123,46.44765146,0.30361184,21-11-2020 17:00
